crop,district,state,observations,mean_residual,median_residual,mae,rmse,p90_error,is_high_error_district
Sorghum,Deoria,Uttar Pradesh,4,-52.97,-104.76,294.04,354.35,483.79,False
Sorghum,Dewas,Madhya Pradesh,4,-497.79,-946.43,1164.93,1186.48,1403.09,True
Sorghum,Dhanbad,Jharkhand,4,-158.62,0.0,158.62,317.24,444.13,False
Sorghum,Dhar,Madhya Pradesh,4,-121.86,-41.32,397.93,455.52,645.65,True
Sorghum,Dharwad,Karnataka,4,109.04,125.95,268.69,306.94,410.65,False
Sorghum,Dhenkanal,Orissa,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Dhule,Maharashtra,4,195.46,181.05,228.25,303.33,444.95,False
Sorghum,Dibrugarh,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Dungarpur,Rajasthan,4,40.51,61.48,83.63,87.72,113.59,False
Sorghum,Durg,Chhattisgarh,4,-388.3,-325.19,388.3,464.09,662.12,False
Sorghum,East Godavari,Andhra Pradesh,4,1051.46,937.23,1051.46,1080.11,1325.61,True
Sorghum,Eranakulam,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Etah,Uttar Pradesh,4,26.39,-13.89,56.95,86.11,126.67,False
Sorghum,Etawah,Uttar Pradesh,4,126.54,228.83,320.91,362.69,434.4,False
Sorghum,Faizabad,Uttar Pradesh,4,-114.27,-170.96,226.18,246.8,318.72,False
Sorghum,Farrukhabad,Uttar Pradesh,4,125.92,229.41,322.06,364.7,435.5,False
Sorghum,Fatehpur,Uttar Pradesh,4,467.43,511.86,531.0,612.53,859.49,True
Sorghum,Ferozpur,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Ganganagar,Rajasthan,4,114.56,106.38,114.56,126.91,171.68,False
Sorghum,Ganjam,Orissa,4,4.24,2.24,4.24,6.24,9.24,False
Sorghum,Garhwal,Uttarakhand,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Gaya,Bihar,4,490.16,464.36,490.16,506.99,636.35,True
Sorghum,Ghazipur,Uttar Pradesh,4,-158.79,-388.41,521.22,544.54,682.37,True
Sorghum,Goalpara,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Gonda,Uttar Pradesh,4,-437.5,-375.0,437.5,625.0,925.0,True
Sorghum,Gorakhpur,Uttar Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Gulbarga / Kalaburagi,Karnataka,4,-68.39,-151.56,312.7,360.37,479.75,False
Sorghum,Guna,Madhya Pradesh,4,-251.13,-103.67,475.98,667.29,1007.72,True
Sorghum,Guntur,Andhra Pradesh,4,-39.34,-3.61,422.91,505.01,723.78,True
Sorghum,Gurdaspur,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Gurgaon,Haryana,4,-40.18,3.53,71.6,107.69,159.44,False
Sorghum,Gwalior,Madhya Pradesh,4,91.52,102.59,331.57,395.81,559.28,False
Sorghum,Hamirpur,Uttar Pradesh,4,304.84,179.32,340.08,488.28,733.5,False
Sorghum,Hardoi,Uttar Pradesh,4,-157.54,-237.95,256.23,265.08,332.86,False
Sorghum,Hassan,Karnataka,4,-100.86,-25.26,406.16,498.43,736.7,True
Sorghum,Hazaribagh,Jharkhand,4,-221.24,0.0,221.24,442.49,619.48,False
Sorghum,Hissar,Haryana,4,-287.65,-291.67,287.65,309.79,408.52,False
Sorghum,Hooghly,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Hoshangabad,Madhya Pradesh,4,12.12,-246.87,471.68,556.91,804.93,True
Sorghum,Hoshiarpur,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Howrah,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Hyderabad,Telangana,4,-152.63,-186.05,211.37,228.99,306.38,False
Sorghum,Indore,Madhya Pradesh,4,556.31,1071.77,1309.36,1333.72,1563.29,True
Sorghum,Jabalpur,Madhya Pradesh,4,-23.51,-53.45,687.09,935.23,1323.3,True
Sorghum,Jaipur,Rajasthan,4,162.94,181.34,162.94,185.2,247.07,False
Sorghum,Jaisalmer,Rajasthan,4,-0.64,-2.68,208.54,214.54,259.45,False
Sorghum,Jalandhar,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Jalaun,Uttar Pradesh,4,166.32,389.33,544.75,581.87,722.86,True
Sorghum,Jalgaon,Maharashtra,4,161.68,44.42,266.66,399.6,600.48,False
Sorghum,Jalore,Rajasthan,4,251.74,318.5,276.18,310.28,402.79,False
Sorghum,Jalpaiguri,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Jamnagar,Gujarat,4,-995.44,-1055.29,995.44,1021.36,1201.49,True
Sorghum,Jaunpur,Uttar Pradesh,4,-38.61,-188.1,315.88,357.37,488.02,False
Sorghum,Jhabua,Madhya Pradesh,4,-281.02,-162.68,394.3,537.48,785.67,False
Sorghum,Jhalawar,Rajasthan,4,374.12,451.56,412.01,472.68,642.06,True
Sorghum,Jhansi,Uttar Pradesh,4,247.61,211.66,247.61,306.26,451.96,False
Sorghum,Jhunjhunu,Rajasthan,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Jind,Haryana,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Jodhpur,Rajasthan,4,-136.46,-90.34,165.58,223.95,332.07,False
Sorghum,Junagadh,Gujarat,4,-229.43,-203.97,241.7,304.01,439.3,False
Sorghum,Kadapa Ysr,Andhra Pradesh,4,33.31,65.73,412.22,431.57,531.58,True
Sorghum,Kalahandi,Orissa,4,18.54,17.82,22.16,29.07,42.25,False
Sorghum,Kamrup,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Kangra,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Kannur,Kerala,4,237.5,225.0,237.5,245.66,308.33,False
Sorghum,Kanpur,Uttar Pradesh,4,25.89,252.94,465.4,548.72,758.32,True
Sorghum,Kanyakumari,Tamil Nadu,3,-333.33,0.0,333.33,577.35,800.0,False
Sorghum,Kapurthala,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Karbi Anglong,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Karimnagar,Telangana,4,-439.1,-403.06,455.67,598.07,888.01,True
Sorghum,Karnal,Haryana,4,-75.4,39.68,162.7,246.03,361.9,False
Sorghum,Keonjhar,Orissa,4,-24.82,-26.36,35.02,40.39,58.03,False
Sorghum,Khammam,Telangana,4,-187.22,-236.0,231.54,261.12,356.57,False
Sorghum,Khandwa / East Nimar,Madhya Pradesh,4,-86.58,-66.79,762.17,776.82,925.79,True
Sorghum,Khargone / West Nimar,Madhya Pradesh,4,-51.56,-75.25,180.79,210.66,297.49,False
Sorghum,Kheda,Gujarat,4,-174.15,-181.98,174.15,201.62,279.38,False
Sorghum,Kheri,Uttar Pradesh,4,52.23,78.67,299.78,327.81,429.11,False
Sorghum,Kinnaur,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Kodagu / Coorg,Karnataka,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Kolar,Karnataka,4,73.18,-131.05,455.34,592.43,890.58,True
Sorghum,Kolhapur,Maharashtra,4,35.89,102.42,217.83,247.91,345.5,False
Sorghum,Kollam,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Koraput,Orissa,4,4.05,6.75,10.11,10.99,14.0,False
Sorghum,Kota,Rajasthan,4,-28.28,-19.86,139.34,170.56,247.86,False
Sorghum,Kottayam,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Kozhikode,Kerala,4,237.5,225.0,237.5,245.66,308.33,False
Sorghum,Krishna,Andhra Pradesh,4,388.53,68.85,504.39,798.14,1164.72,True
Sorghum,Kullu,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Kurnool,Andhra Pradesh,4,175.26,145.17,175.26,210.59,303.56,False
Sorghum,Kutch,Gujarat,4,-548.16,-817.21,788.67,820.77,1018.91,True
Sorghum,Lahul & Spiti,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Lakhimpur,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Lucknow,Uttar Pradesh,4,-98.32,-30.99,200.49,243.28,353.43,False
Sorghum,Ludhiana,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Madurai,Tamil Nadu,4,163.61,12.33,650.31,934.98,1410.01,True
Sorghum,Mahabubnagar,Telangana,4,-1.58,-29.17,108.95,116.44,149.76,False
Sorghum,Mahendragarh / Narnaul,Haryana,4,192.08,151.75,192.08,255.04,383.16,False
Sorghum,Mainpuri,Uttar Pradesh,4,-130.27,191.91,606.28,801.15,1201.63,True
Sorghum,Malappuram,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Malda,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Mandi,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Mandla,Madhya Pradesh,4,-238.92,-403.95,941.58,1033.69,1283.58,True
Sorghum,Mandsaur,Madhya Pradesh,4,99.28,432.9,849.04,999.12,1358.92,True
Sorghum,Mandya,Karnataka,4,711.37,713.84,711.37,902.05,1299.25,True
Sorghum,Mathura,Uttar Pradesh,4,-75.0,183.33,591.66,756.63,1133.33,True
Sorghum,Mayurbhanja,Orissa,4,616.67,733.33,616.67,721.88,940.0,True
Sorghum,Medak,Telangana,4,122.19,143.35,140.51,158.1,215.12,False
Sorghum,Meerut,Uttar Pradesh,4,213.91,26.97,330.46,530.91,794.29,False
Sorghum,Mehsana,Gujarat,4,-293.05,-299.85,293.05,303.39,373.94,False
Sorghum,Midnapur,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Mirzpur,Uttar Pradesh,4,38.45,56.12,138.47,147.05,180.11,False
Sorghum,Moradabad,Uttar Pradesh,4,-586.19,-390.37,586.19,812.12,1231.95,True
Sorghum,Morena,Madhya Pradesh,4,191.82,-113.98,732.54,938.83,1394.7,True
Sorghum,Mungair,Bihar,4,-11.14,-11.74,19.92,22.87,31.36,False
Sorghum,Murshidabad,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Muzaffarnagar,Uttar Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Muzaffarpur,Bihar,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Mysore,Karnataka,4,-23.03,-27.96,34.55,37.44,50.33,False
Sorghum,Nadia,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Nagaon,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Nagaur,Rajasthan,4,-30.23,7.79,150.3,174.39,251.5,False
Sorghum,Nagpur,Maharashtra,4,0.94,17.47,111.3,119.39,157.44,False
Sorghum,Nainital,Uttarakhand,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Nalgonda,Telangana,4,193.2,193.57,223.54,274.67,403.33,False
Sorghum,Nanded,Maharashtra,4,360.35,386.42,374.07,451.92,641.72,False
Sorghum,Narsinghpur,Madhya Pradesh,4,397.37,209.73,415.14,622.68,926.12,True
Sorghum,Nasik,Maharashtra,4,378.26,371.6,378.26,405.99,531.5,False
Sorghum,Nizamabad,Telangana,4,-45.92,-117.81,295.63,345.62,483.84,False
Sorghum,North Arcot / Vellore,Tamil Nadu,3,-244.28,-226.55,244.28,311.23,436.38,False
Sorghum,North Cachar Hil / Dima Hasao,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Osmanabad,Maharashtra,4,167.82,186.79,252.77,307.25,430.83,False
Sorghum,Palakkad,Kerala,4,12.17,5.86,31.61,36.4,51.0,False
Sorghum,Palamau,Jharkhand,4,-119.54,0.0,119.54,239.07,334.71,False
Sorghum,Pali,Rajasthan,4,59.27,26.47,104.59,137.65,200.37,False
Sorghum,Panchmahal,Gujarat,4,-198.02,-192.81,198.02,219.72,302.49,False
Sorghum,Panna,Madhya Pradesh,4,-409.73,-648.07,652.82,664.5,785.79,True
Sorghum,Parbhani,Maharashtra,4,213.96,241.57,300.4,361.2,513.47,False
Sorghum,Patiala,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Patna,Bihar,4,-291.78,-269.6,291.78,297.35,357.02,False
Sorghum,Phulbani ( Kandhamal ),Orissa,4,-70.21,-52.3,78.06,103.24,152.0,False
Sorghum,Pilibhit,Uttar Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Pithorgarh,Uttarakhand,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Pratapgarh,Uttar Pradesh,4,147.71,304.09,396.56,412.52,492.49,True
Sorghum,Pune,Maharashtra,4,36.02,95.45,150.98,161.88,215.88,False
Sorghum,Puri,Orissa,4,-47.5,-45.0,47.5,49.13,61.67,False
Sorghum,Purnea,Bihar,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Purulia,West Bengal,4,-12.77,11.86,61.38,74.39,107.91,False
Sorghum,Rae-Bareily,Uttar Pradesh,4,95.07,93.69,95.07,101.8,134.3,False
Sorghum,Raichur,Karnataka,4,129.07,115.04,287.35,323.76,451.41,False
Sorghum,Raigad,Maharashtra,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Raigarh,Chhattisgarh,4,-391.09,-415.87,391.09,453.49,626.64,False
Sorghum,Raipur,Chhattisgarh,4,-227.52,-199.65,227.52,248.81,341.78,False
Sorghum,Raisen,Madhya Pradesh,4,1157.05,1535.22,1515.37,1616.98,2103.82,True
Sorghum,Rajgarh,Madhya Pradesh,4,-362.43,-373.16,388.78,463.79,659.51,False
Sorghum,Rajkot,Gujarat,4,-407.63,-450.1,407.63,426.0,514.83,True
Sorghum,Ramananthapuram,Tamil Nadu,4,-279.71,-246.33,1068.2,1259.33,1798.0,True
Sorghum,Rampur,Uttar Pradesh,4,-557.73,-389.17,557.73,739.4,1115.43,True
Sorghum,Ranchi,Jharkhand,4,-157.61,0.0,157.61,315.21,441.3,False
Sorghum,Ratlam,Madhya Pradesh,4,-10.0,405.0,715.0,835.85,1195.0,True
Sorghum,Ratnagiri,Maharashtra,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Rewa,Madhya Pradesh,3,-136.8,-120.51,279.55,323.73,446.04,False
Sorghum,Rohtak,Haryana,4,-19.25,-11.58,29.85,39.83,58.88,False
Sorghum,Roopnagar / Ropar,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,S.P.S. Nellore,Andhra Pradesh,4,809.28,1012.41,809.28,908.27,1097.52,True
Sorghum,Sabarkantha,Gujarat,4,-657.06,-867.96,919.24,973.29,1257.16,True
Sorghum,Sagar,Madhya Pradesh,4,-287.68,-348.35,593.14,672.33,928.73,True
Sorghum,Saharanpur,Uttar Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Saharsa,Bihar,4,266.67,500.0,566.67,571.06,646.67,True
Sorghum,Sambalpur,Orissa,4,-105.55,-100.0,105.55,109.18,137.04,False
Sorghum,Sangli,Maharashtra,4,-142.39,-162.85,183.01,203.34,278.05,False
Sorghum,Sangrur,Punjab,3,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Santhal Paragana / Dumka,Jharkhand,4,-183.43,0.0,183.43,366.85,513.59,False
Sorghum,Saran,Bihar,4,259.09,245.45,259.09,267.99,336.36,False
Sorghum,Satara,Maharashtra,4,-2.28,-14.34,89.66,94.19,119.69,False
Sorghum,Satna,Madhya Pradesh,4,-577.49,-774.45,859.93,951.8,1285.44,True
Sorghum,Sehore,Madhya Pradesh,4,-6.93,-92.21,308.65,381.14,556.43,False
Sorghum,Seoni / Shivani,Madhya Pradesh,4,129.17,335.21,997.41,1078.74,1359.37,True
Sorghum,Shahabad (Now Part Of Bhojpur District),Bihar,4,0.87,0.82,3.14,3.27,4.13,False
Sorghum,Shahdol,Madhya Pradesh,4,-234.9,-91.49,438.95,544.06,797.64,True
Sorghum,Shahjahanpur,Uttar Pradesh,4,9.41,-32.6,84.2,105.0,150.38,False
Sorghum,Shajapur,Madhya Pradesh,4,-208.39,-520.95,721.09,775.16,962.9,True
Sorghum,Shimla,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Shimoge,Karnataka,4,-254.75,-326.62,400.59,456.16,625.83,True
Sorghum,Shivpuri,Madhya Pradesh,4,-62.25,-32.96,550.95,758.99,1105.57,True
Sorghum,Sibsagar,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Sidhi,Madhya Pradesh,4,-194.45,-38.22,372.25,489.39,709.28,False
Sorghum,Sikar,Rajasthan,4,250.0,0.0,250.0,500.0,700.0,False
Sorghum,Singhbhum,Jharkhand,4,-162.47,0.0,162.47,324.94,454.92,False
Sorghum,Sirmaur,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Sirohi,Rajasthan,4,223.82,257.38,400.29,464.89,638.02,True
Sorghum,Sitapur,Uttar Pradesh,4,-35.93,-45.88,87.05,98.85,138.6,False
Sorghum,Solan,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Solapur,Maharashtra,4,-49.08,-151.56,184.28,190.98,238.36,False
Sorghum,South Arcot / Cuddalore,Tamil Nadu,4,-55.21,85.53,428.35,565.95,849.54,True
Sorghum,Srikakulam,Andhra Pradesh,4,657.96,645.67,657.96,721.82,958.59,True
Sorghum,Sultanpur,Uttar Pradesh,4,-172.09,-241.77,263.54,285.08,377.07,False
Sorghum,Sundargarh,Orissa,4,0.5,-4.04,16.32,20.73,30.61,False
Sorghum,Surat,Gujarat,4,-87.26,-62.94,209.29,252.2,361.6,False
Sorghum,Surendranagar,Gujarat,4,-188.9,-182.71,188.9,212.8,296.69,False
Sorghum,Surguja,Chhattisgarh,4,-318.98,-317.31,318.98,394.82,566.25,False
Sorghum,Swami Madhopur,Rajasthan,4,460.57,448.36,460.57,468.84,558.88,True
Sorghum,Tehri Garhwal,Uttarakhand,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Thane,Maharashtra,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Thanjavur,Tamil Nadu,4,194.27,220.49,194.27,219.91,290.94,False
Sorghum,The Nilgiris,Tamil Nadu,3,261.11,250.0,261.11,266.84,316.67,False
Sorghum,Thirunelveli,Tamil Nadu,3,-20.06,185.39,1267.23,1483.61,1881.82,True
Sorghum,Thiruvananthapuram,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Thrissur,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Tikamgarh,Madhya Pradesh,4,-78.1,-73.54,607.04,790.6,1140.53,True
Sorghum,Tiruchirapalli / Trichy,Tamil Nadu,3,-104.71,-85.41,253.24,294.84,405.77,False
Sorghum,Tonk,Rajasthan,4,-45.94,0.84,88.86,125.32,185.19,False
Sorghum,Tumkur,Karnataka,4,-70.13,-198.09,670.89,740.26,970.78,True
Sorghum,Udaipur,Rajasthan,4,142.71,122.63,319.66,368.91,516.26,False
Sorghum,Ujjain,Madhya Pradesh,4,-11.62,502.16,885.74,1035.01,1479.47,True
Sorghum,Unnao,Uttar Pradesh,4,59.85,115.34,355.92,382.63,471.96,False
Sorghum,Uttar Kashi,Uttarakhand,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,Uttara Kannada,Karnataka,3,388.89,666.67,722.22,751.54,933.33,True
Sorghum,Vadodara / Baroda,Gujarat,4,33.79,53.69,205.18,222.92,288.57,False
Sorghum,Valsad,Gujarat,4,-293.14,-76.0,342.6,566.49,826.63,False
Sorghum,Varanasi,Uttar Pradesh,4,75.54,89.89,109.43,125.93,177.21,False
Sorghum,Vidisha,Madhya Pradesh,4,84.21,-270.13,823.18,1039.42,1551.65,True
Sorghum,Visakhapatnam,Andhra Pradesh,4,687.83,706.31,687.83,709.53,859.69,True
Sorghum,Warangal,Telangana,4,-74.23,-18.48,216.32,251.04,355.56,False
Sorghum,Wardha,Maharashtra,4,109.23,108.8,120.52,147.84,216.56,False
Sorghum,West Dinajpur,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Sorghum,West Godavari,Andhra Pradesh,4,844.89,797.36,1183.94,1481.01,2172.85,True
Sorghum,Yeotmal,Maharashtra,4,291.57,285.89,291.57,316.82,424.75,False
Pearl Millet,24 Parganas,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Adilabad,Telangana,4,274.93,134.22,374.3,533.21,780.62,False
Pearl Millet,Agra,Uttar Pradesh,4,-19.33,-26.39,216.55,225.01,279.0,False
Pearl Millet,Ahmedabad,Gujarat,4,-393.61,-394.15,393.61,408.71,510.41,True
Pearl Millet,Ahmednagar,Maharashtra,4,-0.78,-49.75,345.04,360.02,454.65,False
Pearl Millet,Ajmer,Rajasthan,4,99.61,41.11,210.7,257.53,370.77,False
Pearl Millet,Akola,Maharashtra,4,247.35,264.45,283.25,350.77,505.52,False
Pearl Millet,Alappuzha,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Aligarh,Uttar Pradesh,4,51.67,90.43,124.22,129.9,163.19,False
Pearl Millet,Allahabad,Uttar Pradesh,4,33.38,2.15,62.13,97.71,147.97,False
Pearl Millet,Almorah,Uttarakhand,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Alwar,Rajasthan,4,-7.91,-13.62,118.46,145.81,203.79,False
Pearl Millet,Amarawati,Maharashtra,4,198.17,292.5,310.99,320.9,400.83,False
Pearl Millet,Ambala,Haryana,4,-1573.81,232.82,2531.7,4142.56,6122.3,True
Pearl Millet,Amreli,Gujarat,4,-576.95,-561.05,576.95,607.56,785.25,True
Pearl Millet,Amritsar,Punjab,4,237.5,225.0,237.5,245.66,308.33,False
Pearl Millet,Ananthapur,Andhra Pradesh,4,16.88,95.21,355.8,375.59,470.13,False
Pearl Millet,Aurangabad,Maharashtra,4,236.72,325.17,364.31,400.84,536.45,False
Pearl Millet,Azamgarh,Uttar Pradesh,4,-332.33,-323.03,332.33,348.69,445.39,False
Pearl Millet,Bahraich,Uttar Pradesh,4,321.06,88.89,330.32,568.74,837.5,False
Pearl Millet,Balaghat,Madhya Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Balasore,Orissa,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Ballia,Uttar Pradesh,4,-290.17,-237.86,290.17,313.72,418.73,False
Pearl Millet,Banaskantha,Gujarat,4,-385.8,-418.04,385.8,437.85,583.69,False
Pearl Millet,Banda,Uttar Pradesh,4,242.55,128.0,288.37,423.95,639.5,False
Pearl Millet,Bangalore,Karnataka,4,-139.15,-398.1,493.32,509.78,636.46,True
Pearl Millet,Bankura,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Banswara,Rajasthan,4,126.28,87.99,126.28,174.61,264.66,False
Pearl Millet,Barabanki,Uttar Pradesh,4,-30.46,113.86,499.25,605.48,878.36,True
Pearl Millet,Bareilly,Uttar Pradesh,4,-150.29,-67.2,308.95,427.15,642.13,False
Pearl Millet,Barmer,Rajasthan,4,220.47,232.74,220.47,230.57,282.38,False
Pearl Millet,Bastar,Chhattisgarh,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Beed,Maharashtra,4,283.05,277.3,283.05,358.6,514.98,False
Pearl Millet,Belgaum,Karnataka,4,-206.48,-144.34,285.01,371.12,539.95,False
Pearl Millet,Bellary,Karnataka,4,-320.39,-230.24,326.39,450.32,674.46,False
Pearl Millet,Betul,Madhya Pradesh,4,950.0,900.0,950.0,982.63,1233.33,True
Pearl Millet,Bhagalpur,Bihar,4,183.33,0.0,316.67,517.47,780.0,False
Pearl Millet,Bhandara,Maharashtra,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Bharatpur,Rajasthan,4,41.84,45.19,51.39,66.49,93.62,False
Pearl Millet,Bharuch,Gujarat,4,418.48,493.67,438.48,517.96,706.99,True
Pearl Millet,Bhatinda,Punjab,4,424.31,383.33,459.03,626.02,925.0,True
Pearl Millet,Bhavnagar,Gujarat,4,-264.55,-215.92,264.55,293.77,409.5,False
Pearl Millet,Bhilwara,Rajasthan,4,125.18,100.33,225.34,280.58,410.36,False
Pearl Millet,Bhind,Madhya Pradesh,4,-678.93,-523.01,678.93,835.47,1237.67,True
Pearl Millet,Bidar,Karnataka,4,39.47,175.9,303.95,349.22,470.79,False
Pearl Millet,Bijapur / Vijayapura,Karnataka,4,25.87,-76.72,319.8,356.45,487.75,False
Pearl Millet,Bijnor,Uttar Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Bikaner,Rajasthan,4,32.51,28.61,116.89,150.06,219.72,False
Pearl Millet,Bilashpur,Himachal Pradesh,4,110.83,105.0,110.83,114.64,143.89,False
Pearl Millet,Bilaspur,Chhattisgarh,4,199.63,189.21,199.63,200.71,222.3,False
Pearl Millet,Birbhum,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Bolangir,Orissa,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Budaun,Uttar Pradesh,4,53.62,69.3,115.97,128.0,177.82,False
Pearl Millet,Buland Shahar,Uttar Pradesh,4,9.7,4.85,61.1,69.44,98.09,False
Pearl Millet,Buldhana,Maharashtra,4,351.67,369.86,351.67,424.47,597.75,False
Pearl Millet,Bundi,Rajasthan,4,-50.15,14.89,247.62,320.71,480.23,False
Pearl Millet,Burdwan,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Cachar,Assam,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Chamba,Himachal Pradesh,4,107.96,102.27,107.96,111.66,140.15,False
Pearl Millet,Chamoli,Uttarakhand,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Champaran,Bihar,4,695.83,794.44,695.83,784.01,1018.33,True
Pearl Millet,Chandrapur,Maharashtra,4,-69.44,0.0,97.22,168.96,250.0,False
Pearl Millet,Chengalpattu Mgr / Kanchipuram,Tamil Nadu,4,-605.64,-546.48,605.64,742.96,1061.97,True
Pearl Millet,Chhatarpur,Madhya Pradesh,4,-624.11,-297.24,1217.06,1460.08,2129.01,True
Pearl Millet,Chhindwara,Madhya Pradesh,4,145.57,498.33,692.54,734.72,969.62,True
Pearl Millet,Chickmagalur,Karnataka,4,237.5,225.0,237.5,245.66,308.33,False
Pearl Millet,Chitradurga,Karnataka,4,-106.19,-76.56,250.73,320.31,479.23,False
Pearl Millet,Chittoor,Andhra Pradesh,4,-195.02,-182.45,282.31,350.55,510.64,False
Pearl Millet,Chittorgarh,Rajasthan,4,59.8,50.74,74.27,98.63,147.11,False
Pearl Millet,Churu,Rajasthan,4,94.34,119.25,115.11,125.67,166.6,False
Pearl Millet,Coimbatore,Tamil Nadu,4,-31.22,-125.06,650.37,838.12,1200.72,True
Pearl Millet,Cooch Behar,West Bengal,4,-55.37,-118.67,142.85,145.93,170.21,False
Pearl Millet,Cuttack,Orissa,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Dakshina Kannada,Karnataka,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Damoh,Madhya Pradesh,4,692.1,1177.52,1288.29,1303.47,1509.37,True
Pearl Millet,Dangs,Gujarat,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Darbhanga,Bihar,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Darjeeling,West Bengal,4,0.0,0.0,0.0,0.0,0.0,False
Pearl Millet,Darrang,Assam,4,0.0,0.0,0.0,0.0,0.0,False
